idx,y_true,p_y1_r0,p_y1_r1,p_y1_r2,p_y1_r3,p_y1_r4,p_y1_r5,p_y1_r6,p_y1_r7,p_y1_r8,p_y1_r9,p_y1_r10,p_y1_r11,p_y1_r12,p_y1_r13,p_y1_r14,p_y1_r15,p_y1_r16,p_y1_r17,p_y1_r18,p_y1_r19,p_y1_mean,p_y1_std
203,1,0.889880154562015,0.9177396170794695,0.8922117742884138,0.8760241204637964,0.8897645855380956,0.8977403707839822,0.8578954571783216,0.8779887012443669,0.903888365572644,0.9133715209009616,0.914069927278348,0.908610616332575,0.8721007318921911,0.8923724557367518,0.8882015065370367,0.8560502613037247,0.9086316388740734,0.9112450040884718,0.8988343894013427,0.8949033783726557,0.893076228871462,0.017410681274254717
204,1,0.8192052656455355,0.8312430585000178,0.8468257294015441,0.8136655956490022,0.8556062084250255,0.874272290485707,0.8279236934744616,0.8333931910018029,0.7893247621397508,0.8089632929307042,0.7865042662291157,0.8120898683958783,0.8226924020323862,0.7877996786470634,0.815753343834492,0.8258612645797399,0.7855878406539859,0.8118760779598448,0.8060911878712408,0.8418473276842615,0.819826317277078,0.023028669617170486
205,1,0.7361659079233547,0.6750708842447501,0.6576555833803666,0.6900196741418804,0.7068695500819554,0.7369590250035588,0.6160537628680698,0.7957186292723912,0.7240286405441574,0.6980232876175932,0.6955938863694245,0.7141020841498739,0.6634684752569211,0.6577221629766262,0.6675655084665504,0.6610680067077054,0.6757609697729248,0.6957606557219733,0.6871783078857896,0.6555960844623706,0.6905190543424118,0.037998254193554404
206,1,0.9711481518290411,0.9651240406580707,0.9661697875586501,0.971357146277099,0.9728096440928768,0.9667792222761958,0.9692452679832257,0.9609509101919036,0.9668539445721724,0.9727665800388782,0.9664268448076541,0.9746593466567743,0.9625225088755998,0.9645630153676383,0.9702532410240394,0.9680694123722693,0.9635219178442429,0.9633018175167467,0.9750426155151394,0.959216119013836,0.9675390767236024,0.004421824880178462
207,1,0.7627950881927213,0.7651281407116441,0.8122302046903275,0.7590999186750016,0.7634427819794605,0.7617174527248309,0.6983536701467062,0.7860539588495511,0.7406854701604078,0.7257134657418607,0.7570159357827168,0.7149619898883296,0.7638236193203891,0.7657981400749913,0.761020210295507,0.741652867438726,0.8219846816896589,0.7136575591132239,0.7723184518100756,0.7668220307208159,0.7577137819003472,0.02942117272535316
208,1,0.821261101288031,0.7726483839984581,0.8207723877717918,0.8050459236029921,0.7941885427017636,0.8239884257019285,0.7848444103202974,0.810995048440474,0.8590086873991183,0.810324892876612,0.8111896256408494,0.8231945658668286,0.8209884668762792,0.8294551847637655,0.8203144386302337,0.7745494867993593,0.8045062931265239,0.8242373751102565,0.8117729713980719,0.8279156537306683,0.8125600933022152,0.01950355991865926
209,1,0.8468968225314675,0.817839206128127,0.880950926139785,0.8647886791005956,0.8573872775133078,0.8584296245149909,0.8211476910947083,0.8057904618629265,0.8042953461418675,0.7933842405053055,0.8395709485319192,0.8354468031081337,0.8168003137476081,0.8154383862272427,0.8463163044000163,0.8202116367497229,0.8742709137001753,0.8524560099446882,0.8534373796846737,0.8212553895292596,0.8363057180578263,0.024112394866497168
210,1,0.8297450912952048,0.743269835656741,0.7859548413581877,0.836848741831933,0.8136716034803513,0.8224875968910608,0.8239818742333215,0.7534829306929739,0.7857562506326439,0.8183791910964292,0.8570011216668895,0.8077891342821336,0.8072239789398071,0.833154809561598,0.7929879612087837,0.8703404989833293,0.7971740997932951,0.7338112486390481,0.7856840890898402,0.7885969090849205,0.8043670904209247,0.03422798056688713
211,1,0.3725150902707328,0.4328236642388059,0.41622856219213394,0.42073068383464074,0.3255750466850782,0.4215188211359332,0.37929973726114063,0.462959402520358,0.436019913769302,0.453761598808087,0.4596323042372581,0.37185638630484724,0.3910929979993223,0.41104660840523466,0.41193274362415283,0.394336206765157,0.41123732614371933,0.38946053575291995,0.3254631888698343,0.4425441394957023,0.40650174791571797,0.03780856657441618
212,1,0.9770789003708408,0.9807120777257029,0.9753359738538088,0.9810240879743621,0.9812329760112807,0.9798491456194983,0.9769481373144322,0.9755415958026672,0.9768526950513536,0.9745991385021598,0.9888765671288606,0.9799586428043388,0.9837636675118211,0.9769576045447161,0.9795557198868933,0.9756930976784842,0.9812804738275342,0.9886133456412841,0.9794754991312825,0.9816637046303005,0.9797506525505811,0.003874551622945624
213,1,0.9452638737605599,0.9591026330260278,0.9528566978307399,0.9509890297410449,0.9551236320508169,0.9579766143355004,0.9651090796301931,0.9537357171250428,0.9528767537472614,0.9582937380264436,0.9588971787472023,0.9614025884818085,0.9511106091861035,0.9502774117998555,0.9498689600079427,0.9518937295458634,0.9577713602364629,0.9693459848098993,0.949681871468119,0.9596568015580889,0.9555617132557488,0.005687983326321085
214,1,0.9094073013669565,0.915112217824153,0.9191539347520481,0.9334405462257896,0.9267874323450289,0.9050709669656014,0.9062418100973935,0.9185314268111564,0.9272338582402465,0.9085247061121607,0.9169621280110984,0.9062920747238952,0.9290329815339126,0.9453592819129067,0.9125164856574829,0.9045960230093174,0.9268557271226283,0.9310168790373217,0.9429227813226466,0.9061945332876875,0.9195626548179716,0.012364388281754343
215,1,0.9870095568607542,0.9807689649360669,0.9688490824831576,0.9780692875298608,0.9842268082927824,0.9759540194034346,0.9765533514919096,0.9770666350494691,0.9806461926744362,0.9735127269227692,0.9749508591760663,0.9789693679915631,0.9805261210857948,0.9820180194553255,0.9735006080769691,0.9733336633458839,0.9778285481149016,0.9887565028816709,0.9734136133646267,0.9702670921997587,0.9778110510668603,0.005080732812885128
216,1,0.9348595860734807,0.9510570665313883,0.9349647481436848,0.9440773023764565,0.9425509200159441,0.9350758797146786,0.9425504978682174,0.9565368317765777,0.9675585329442116,0.9453528205691544,0.9478036662076005,0.9464140186085159,0.9392633040181506,0.9081689819146676,0.9311341621922872,0.9566106442355263,0.9285609082247427,0.9208552625381259,0.9250730489889892,0.9231659933637119,0.9390817088153055,0.013686723999963755
217,1,0.3127384471559732,0.3178809496631527,0.2544810573701872,0.2736032531345129,0.3057127793302036,0.2264095894290262,0.3367417699230445,0.28388276136267526,0.23486795001433947,0.2528359731310884,0.2532933196369782,0.2803003131258467,0.19456539340896367,0.22176350517763554,0.2671749641877229,0.2790389639022905,0.27979291657889543,0.2551480355806679,0.2584893505418153,0.30571379504271295,0.26972175438488655,0.034597329280697156
218,1,0.9748087257508197,0.9625763506873407,0.9582381598942383,0.9814077672843922,0.9644135077060983,0.9640556413288368,0.9624926349576459,0.969389208921431,0.9662182747106824,0.9744294104445473,0.9671329346170044,0.9664391164602685,0.9669873539336791,0.9742804518061781,0.9761626293101467,0.9689943485755513,0.9701776646062639,0.9758647903165104,0.9721441850324131,0.9607853658217292,0.9688499261082887,0.005868049088920993
219,1,0.962511855294966,0.9616242792185887,0.9568008307918247,0.956991427895156,0.9631883886361761,0.9517807469091453,0.9606863430468774,0.9549491640939285,0.9479275430472396,0.9562135669936853,0.9593118441191972,0.9624105782037223,0.9585971440404943,0.952445226587763,0.9694586162460994,0.9506587579122576,0.9584180796600545,0.9674042691951459,0.9541980642746859,0.9609595910059402,0.9583268158586474,0.0053384850660768285
220,1,0.9024024700818116,0.8684253025911306,0.902938681018053,0.9164627155993325,0.8675978201545489,0.8500411019147284,0.8881088260846058,0.9114718163403723,0.8512344197907892,0.877576052755501,0.8860873810688068,0.8945073332650024,0.9230639938529596,0.853722677574786,0.888349104007278,0.8857663131805019,0.875209245712395,0.8957854303601986,0.890650334242848,0.8704619873612033,0.8849931503478426,0.02037873224439622
221,1,0.8707986772189438,0.8685974942554391,0.880222049353499,0.8622055722346706,0.8856112925690676,0.8891450502604723,0.8862461625687843,0.8646279323641338,0.8438681705575355,0.8994761605476652,0.8761304414790393,0.8559446740295711,0.8464522705340847,0.851934858746346,0.8858588120586598,0.8574871147660201,0.8257410843483165,0.8575169075040014,0.853120401803067,0.9026998747242697,0.8681842500961793,0.019428849270648058
222,1,0.8835898803992013,0.9279272125811023,0.8990228138420608,0.8674759201640492,0.8658329797144858,0.8713838213686298,0.9021782194654894,0.880433182422878,0.9211379134404473,0.871806592736503,0.878565798593814,0.9136863028934723,0.8852436866677358,0.8701114096706285,0.8554111174103184,0.8705435035206781,0.896997157213644,0.8730467677464064,0.8584039678985352,0.8659430655139675,0.8829370656632023,0.020174168462279558
223,1,0.5187607925950238,0.5712099850236597,0.4780290643812439,0.5225207220880969,0.5207540034089684,0.4502065789617045,0.5622803192366123,0.47100176486435846,0.5255757510717515,0.4941070971269406,0.5890238699963882,0.4711515048041855,0.4152214566823207,0.5286375480790358,0.5712256255610155,0.49128448156479476,0.5956911180053631,0.5170454993285862,0.5457010476727178,0.5576807159244723,0.519855447318862,0.0467031522463522
224,1,0.6842868826708703,0.6799262312207699,0.6374912413988859,0.7365197280870941,0.6853127564394633,0.7327826893981539,0.6829931703752388,0.6217675441185614,0.6455707550299855,0.6570329376693851,0.7058062961779735,0.7267780479890671,0.6472247650692975,0.6880298243475627,0.7033882108197616,0.7328926730272424,0.7438123710351345,0.623338121369958,0.7226986358184933,0.6342617526232799,0.684595731734309,0.0394079640286063
225,1,0.030594838375792886,0.027549177815031262,0.019154113548168386,0.03164119285157445,0.03261538442536828,0.03387229688238245,0.0319744363686742,0.029796751901595236,0.02792297228103746,0.02497133425568975,0.026966398937206183,0.02481934977129948,0.02820512602428782,0.03357939615324259,0.035866353899661745,0.024442214211337424,0.03236333615123464,0.03284273579797692,0.02873230341385616,0.03826840140960493,0.02980890572375111,0.0043723653386313005
226,1,0.9871294318637055,0.989190529891338,0.9906458712267181,0.9894047128967589,0.9870325310154169,0.9857696237401414,0.9898338206513914,0.9907988783103737,0.9909564233253575,0.9830899692654284,0.993343034552328,0.98971271446912,0.9852943745578621,0.9905836992255285,0.9862563959272852,0.9914985400504358,0.9830292838938985,0.984468869578982,0.9860220835126825,0.9919172063864702,0.9882988997170612,0.0029707670148803648
227,1,0.9696545613383764,0.9716185923503833,0.9725814351597147,0.9766419850599481,0.9804208828206873,0.977718553009503,0.9701201517591114,0.9810106819012632,0.9790585765996469,0.9711713072910263,0.9779366040634391,0.9757502368828234,0.9688016038837702,0.9788550310123301,0.9788588938311562,0.9747627691123569,0.9703027719534022,0.9730764420542972,0.974574445622398,0.974902014148315,0.9748908769926974,0.003738540067479588
228,1,0.9028826795042895,0.8624211360794505,0.868811534316201,0.8968348708471531,0.8406868037739936,0.8810462185055138,0.8874065710329557,0.8866607923698723,0.8529008553602423,0.8826942376565728,0.8773548977877005,0.8623149879675347,0.8682170304250523,0.8753087745732364,0.8835677716987843,0.8747743979069258,0.8465276356899645,0.8373069945907752,0.8333009489489175,0.9002484899051535,0.8710633814470145,0.020107170070412787
229,1,0.9561819260452841,0.9652593333783859,0.965433633200616,0.9670183936794744,0.9656805185575589,0.9758338699773802,0.9789823289579784,0.9816771481212958,0.9678997959696439,0.9707927995217146,0.9649712467830523,0.9594292634831592,0.9698535845016933,0.9718010496489705,0.9635922430490726,0.9649987702002819,0.9684347553355765,0.9757875041926595,0.9707645876559852,0.9725992426338915,0.9688495997446838,0.006087311685553706
230,1,0.7295143546121313,0.7068529611291109,0.7289037980898939,0.6945764125977753,0.6832769606681992,0.6449547770080517,0.701112885112479,0.702384072977038,0.6933711965758859,0.7164175034153972,0.7026484384453746,0.7204161416303883,0.6831694336996542,0.712269596665063,0.734125975235676,0.6947231231406071,0.6714068906462318,0.688515848594794,0.7038794874461551,0.6647936057063526,0.6988656731698129,0.021955943834817904
231,1,0.8168144542298943,0.8549078721279172,0.8845340956622514,0.8761795409592101,0.8627072219927319,0.8447590295270428,0.8567097074288242,0.8290277006943584,0.8524104651212703,0.8762120729405524,0.8743584111251255,0.8526637867688294,0.8777262585513003,0.8824101484853359,0.8741814905220756,0.9080394403469472,0.8652305530769225,0.8729267479743438,0.8527891371447678,0.8648368574797711,0.8639712496079739,0.01977945235940278
232,1,0.9700201022117161,0.9714195609328237,0.9708478931684843,0.9774284972985756,0.9642599297177171,0.9706491729526745,0.964637821329062,0.9711220609931728,0.9737381255603156,0.9695236160390814,0.9761720411505982,0.9667990900503045,0.9702497631956291,0.9753065234041041,0.9623317843080176,0.9676815942571567,0.9665547887769712,0.9723372477014262,0.9659216496249958,0.9692230391380712,0.9698112150905448,0.003937597225238887
233,1,0.9123592586892832,0.8972954228113917,0.9192910435961709,0.9133197799944595,0.8653043557256694,0.8874781316061137,0.9167833206848046,0.9068064227912687,0.8562523003332736,0.921733446267966,0.8791730709719546,0.9083557050683827,0.8778502046066952,0.8663960552464918,0.9078278134582944,0.8988790942806627,0.8920905182139072,0.8982499686752662,0.8869594883374973,0.8813207770737019,0.8946863089216628,0.018695261394295476
234,1,0.634993594944655,0.7504723697238701,0.6928813921814044,0.7253373010753736,0.7021549568415676,0.6983277770204372,0.7524848830863378,0.7047214656340125,0.7202864719109452,0.7410233423625174,0.7191674760437874,0.7246950122418125,0.7095988456270942,0.7410974531107017,0.703242001333035,0.7036601547230532,0.7164606302377008,0.7817590812299919,0.7491979020224976,0.6836428494271584,0.7177602480388977,0.03038259380873412
235,1,0.8998534052295061,0.9066309039719878,0.8794964538239706,0.9047444667807425,0.899166618280371,0.8999587647703043,0.8797678692200714,0.9100608319415476,0.8934054461801507,0.8799747850416465,0.9027050890534046,0.9098443316370973,0.88603194936995,0.8827307334632579,0.9321074798850084,0.8900416493581383,0.9126434510357405,0.9299263269991053,0.9111765030442532,0.9182897236181566,0.9014278391352206,0.015238710268185195
236,1,0.33701931471658103,0.33366789106400147,0.3706720486642991,0.4524099387497824,0.3986027061631602,0.30020259047029085,0.4015823470800383,0.36713333529900244,0.3926889252734374,0.3588703960915926,0.31089449526776414,0.3774665724025306,0.33900247776216064,0.31677043388408477,0.39081331309271444,0.36237365196098914,0.3797363929049041,0.3794739580201664,0.3340444745801621,0.42978392464489795,0.366660459404628,0.03820793577669575
237,1,0.9390011568877502,0.9353376105616776,0.95383857339994,0.9292142774180289,0.9542843194283183,0.9499350278720592,0.9468956580049884,0.9297884166140937,0.9543785201726898,0.9421092068140825,0.9353020553852045,0.9420385137461165,0.9300717850170452,0.955872219000209,0.9333122763387195,0.9425914081599864,0.9308986797266037,0.9436798757943246,0.9256366340680535,0.9593708658270403,0.9416778540118464,0.010114617126162035
238,1,0.9628852641147557,0.9675243234458225,0.9673491008984462,0.975102810900332,0.9767358499663558,0.9741258182912022,0.9686975211764797,0.9703125902667978,0.9737873879228948,0.9657769474754307,0.9819422280422728,0.9756897782920227,0.9778056792002268,0.9669370681315235,0.9781313271394897,0.9736157183672935,0.9727373432089599,0.9738724963421311,0.9723406960300648,0.9765382033319476,0.9725954076272225,0.004725817231436834
239,1,0.9278966529701373,0.9385276076264549,0.909318934833534,0.9475564413505546,0.9200547189034516,0.9331609956800172,0.9330458427713614,0.8960865625341219,0.937321614179406,0.9514755322991937,0.946008002837558,0.9216762198269463,0.9337414604078765,0.924109780833229,0.9358499312555717,0.9239000716289136,0.9292400564662405,0.9498719026788807,0.9375493505052995,0.9437578699709079,0.9320074774779827,0.01342197931403508
240,1,0.728027911773384,0.7794722679359065,0.7632550037333814,0.7657526418590006,0.7630306472840872,0.765013191392223,0.7902054407987925,0.8760434133440755,0.7650587669226399,0.8262782818026656,0.7668603433332868,0.7758413792608162,0.7890990948379146,0.7979615375369588,0.780436345163545,0.7838707060720191,0.7798378569358084,0.7872257024471833,0.746807461327985,0.7682952420773924,0.7799186617919532,0.029404173656414193
241,1,0.964008650137892,0.9641877704728853,0.9510249618045338,0.965554893334168,0.9632338488706352,0.9591712211957819,0.9542590729279152,0.9704772882104881,0.9591213596878797,0.9570805255285555,0.9593216934844732,0.9600568701749681,0.9574317131055389,0.9504106276452801,0.9590630198996989,0.9726078693016853,0.978178950473786,0.9647622585548113,0.9636415268394106,0.9695501910042346,0.9621572156327309,0.00682490686211631
242,1,0.9384646615092921,0.9643717979797435,0.9418118451708443,0.9163910826310464,0.9103689298928094,0.8678387865474666,0.9275781891646888,0.9430693932133795,0.9308435330184472,0.9306496578782034,0.9167015923472744,0.9259464805185085,0.9143603199484737,0.9261860989178771,0.9073382727019317,0.9241576630188468,0.9454835700128494,0.9094089717053027,0.905977952611598,0.9174238198418259,0.9232186309315205,0.01934466141055747
243,1,0.6505602716243611,0.5414057687689414,0.6702776076589255,0.5718479503007351,0.47725464181393135,0.6581491610728896,0.5994894378495945,0.5997341372442978,0.621640009447019,0.632294230339197,0.5876516220551471,0.5992356931655963,0.5713515731977832,0.5853741223999854,0.568399375274472,0.6823935246521097,0.5295431772305191,0.5566219516739176,0.5357471401509905,0.5931458446395123,0.5916058620279963,0.05013352002579753
244,1,0.9550666056971292,0.9399965392979258,0.9437624943433431,0.9656251443944879,0.9496493809031723,0.9474731697556378,0.9350391918261161,0.9445741948209733,0.954858443284275,0.9526349842416661,0.9438040976173853,0.9514643563050649,0.9649719753801884,0.9447736153648205,0.9378593511524336,0.9331760624070501,0.9432548518546858,0.9474425021395289,0.951556570335618,0.955944261722488,0.9481463896421995,0.008493051171906246
245,1,0.9955000428633183,0.9965627182035597,0.9948439570905717,0.9945607620467655,0.9973231021356429,0.9971991833144865,0.9951354178302312,0.9965087668570266,0.9949417936092659,0.9959235042898101,0.9955837100259258,0.9953471180508497,0.9957098551142056,0.9953176823409997,0.9949285845084439,0.9964702913838865,0.9946679391499533,0.9948982266499441,0.9966791532841895,0.9958938517233197,0.9956997830236197,0.0008207219281152272
246,1,0.7418482799888992,0.7891196662698234,0.7916796384620409,0.8066499698785425,0.8363040208233687,0.8043039729424741,0.829099669301029,0.7878885487190058,0.766967550575362,0.7741240348671679,0.7280245293669736,0.7733004559621972,0.8290773772489579,0.8453499188943502,0.7267409269393912,0.7776269604038762,0.7940512322160788,0.7487748086718214,0.7744601227504215,0.7480666160152455,0.7836729150148514,0.03394431508225202
247,1,0.9278763585602434,0.9458634147850346,0.9287405051269454,0.9522971065449872,0.9346182623893813,0.9313570707498738,0.9280528611383401,0.9290648419267683,0.9459627578429893,0.9386319897990338,0.9432044926502064,0.9586095747257131,0.9316807837023111,0.9407412144843598,0.9477918942802027,0.9369273512039107,0.9385906893976541,0.9508145580615308,0.9462235328843156,0.9354200758077499,0.9396234668030775,0.008760908548075633
248,1,0.09515350944935701,0.1046528376867364,0.0712240429729152,0.12242890007870319,0.08294995230823594,0.07778118742617814,0.08278223105004483,0.060077829283252136,0.09747983725289698,0.08534668230249966,0.07604448491406052,0.0590146357258852,0.07257650597360354,0.05367369134875758,0.0679798760096964,0.08586058064864394,0.09356527155104771,0.09569249988040428,0.07987790834873536,0.08953554915712252,0.08268490066843882,0.016166468555407376
249,1,0.9944063017657974,0.9932615635858,0.9921676555705599,0.9883976362808923,0.9903908268655603,0.9905059652813388,0.9873964391535242,0.9904408735789568,0.989692924414116,0.9909747337161317,0.9949189528906447,0.9939083449363115,0.9930251400835484,0.9926637977093781,0.9883293753984113,0.9922498420411497,0.9915333517749416,0.9945660995999348,0.9920254075727741,0.9923459978026319,0.9916600615011202,0.002085752789505566
250,1,0.9908287617810766,0.9891662935058316,0.9903563835445411,0.9906517540996029,0.989698043525351,0.9917619498003168,0.9893942723187207,0.99098719822964,0.989854933551055,0.991706076669658,0.9898098621027649,0.9914106449740625,0.9898446685244751,0.9905222425938126,0.9921436130769202,0.9904382320729292,0.9927989735677677,0.9894973255401255,0.9908500055391456,0.9892742962165608,0.9905497765617177,0.000995078494895137
251,1,0.9341385917874042,0.9297929665192688,0.9227896541719108,0.9350823308333946,0.9384026795724082,0.9483910395690889,0.9256962404468057,0.9388142123867425,0.9270570199456851,0.9222269380700553,0.9297073910587824,0.9317718912684684,0.9378752311881259,0.9348834526082325,0.9240020148262283,0.9266139953662027,0.9192242858334386,0.9321885750471331,0.9214818604131161,0.9284980167805411,0.9304319193846518,0.007062728019228328
252,1,0.38043434834241785,0.372671395362685,0.3368359281795418,0.4201844423775598,0.41325055156719437,0.3049877567331099,0.3202675924632483,0.3781032788965031,0.39602647502124627,0.37139695867592654,0.38357274077665937,0.40569490141862147,0.47001747699831764,0.3800813433238521,0.3045819682273185,0.37220294999940573,0.439373033555289,0.36939867487026257,0.33144967985968643,0.3802737463183322,0.3765402621483589,0.04150111712069733
253,1,0.5425653874557391,0.5834050383115583,0.5911685565378164,0.6270514925585783,0.596144024842797,0.6811873627229936,0.5851239328807505,0.48342038149025596,0.5492571532712701,0.543525611101778,0.5695912734051721,0.6077134670878577,0.5296272633679651,0.5793107818557716,0.6112038501870486,0.5914125146684481,0.5843668963222108,0.5710418860138007,0.5967768125272294,0.579098658355969,0.5801496172482505,0.03922993248364121
254,1,0.8815802564125299,0.9458746915144038,0.9097981735766395,0.919560618559048,0.9041779341677838,0.9239337227756976,0.9320429008274234,0.9211398167099539,0.9066293506114481,0.9340598588622426,0.9194228941219525,0.9170675637131942,0.9217346359109986,0.9186215495163653,0.9241879860096863,0.9240587800668861,0.9238570217271163,0.9152218246539359,0.9413319892746229,0.8901078412737392,0.9187204705142834,0.014899422779309411
255,1,0.30598554837180003,0.24989440459367532,0.28912788529599753,0.274799893110575,0.2729763481323447,0.2628416442594894,0.22960511266211764,0.2528496277702351,0.26420967576426957,0.28824913583408923,0.2862307911580251,0.29513891505554224,0.2854970726300002,0.24860002440221166,0.2913008500908537,0.2767047719747127,0.26858132001250157,0.27152481033576,0.32507522707924585,0.2971902953624603,0.2768191676947953,0.021656134124939105
256,1,0.9851575733246422,0.984344109279755,0.9819657723555631,0.9842262897682361,0.9923052008794061,0.9861736089911359,0.9821781404021679,0.9863389836263744,0.9910670045781963,0.9858691024489782,0.9841613048417142,0.9872751022481894,0.988802121750436,0.9836513780911214,0.983652783786609,0.9892463914506925,0.9840259844471153,0.991696785266102,0.9821497167116093,0.9874672778075879,0.9860877316027817,0.003087623785175403
257,1,0.7244247458412677,0.5783731452196411,0.6190766578085238,0.6258155113453874,0.6905004673339032,0.7103142717820135,0.6964884965078093,0.6920571772196673,0.7149545121041668,0.6995505958706288,0.6940175069910008,0.6751024862810533,0.7280068384456133,0.7276264795217914,0.7270474693654305,0.7170911567247349,0.6884651731283635,0.7172809592046198,0.7019669205075733,0.7106356462535961,0.6919398108728394,0.03899600047799594
258,1,0.8530016704333527,0.8452833546497159,0.8705012868318459,0.8840762378153273,0.8646142616680131,0.849119366444301,0.8585541352100581,0.8674214672220505,0.8661999786392812,0.8911534629904544,0.8463627286964877,0.8620218395342057,0.8594740064073095,0.8584302570715694,0.8432610750003027,0.8560178348288111,0.8477257463371826,0.858746975329088,0.7937647962670878,0.8930634934045838,0.8584396987390515,0.020290405623593823
259,1,0.6590225696049167,0.6431990233920218,0.630121260282165,0.6107744568691771,0.6730013763199473,0.7008165048556024,0.6615142781024537,0.6285273429905398,0.637584029693903,0.6603333902129492,0.7178167953974937,0.6837090868538515,0.6619058071641116,0.6174656006908081,0.678469938469995,0.6033105273069735,0.65066744716744,0.5640793945484823,0.6266274519547302,0.6455518212773164,0.647724905157744,0.03449556053134963
260,1,0.6897043153983952,0.7067701984252218,0.6862500162400077,0.7105908287585269,0.6917465681669148,0.6915652073040846,0.7070690575759685,0.6837060451400399,0.685764739456911,0.6860871800822583,0.7194199178546395,0.7293549451185599,0.7400618018487884,0.6758855978072715,0.628754059498957,0.7528928663823693,0.7568818815926934,0.7303033393360143,0.601108528403629,0.6193071958112424,0.6946612145101247,0.040297382524487516
261,1,0.40511633984711753,0.40730412670692606,0.49693521627003956,0.46138450556872834,0.47516940596119944,0.4237213868650903,0.41653965214167565,0.48803329071035756,0.504333149974891,0.49063085369870557,0.4005861708996053,0.43564508468655133,0.43170222253220664,0.48493322606280376,0.39218819370727803,0.3705324014520113,0.4029313845640462,0.36188202012401877,0.42709830932417503,0.4052211377080551,0.4340944039402741,0.042410783093457846
262,1,0.964916986337065,0.9705805943598448,0.9656713527596535,0.9586346747967226,0.9650102784447553,0.9648709100925523,0.9652351236551461,0.965397573464526,0.964911684818286,0.9583578978034426,0.9683730466513082,0.9665681314765505,0.9645401944662864,0.9738202756034288,0.9638650808672915,0.9686142243823871,0.9660153166065607,0.956556479770429,0.9668132777040083,0.9640008666977842,0.9651376985379014,0.003865877600787692
263,1,0.8791605770995808,0.8535819796951716,0.9110435509897998,0.8763451304130343,0.8981599598744493,0.909615408023128,0.9356105357880965,0.9048849694407151,0.9155417632162798,0.9046071618854861,0.9123018117084039,0.8954621423923296,0.9005210166793003,0.9125934207005977,0.8842078144732215,0.9014326213091687,0.9264304164066759,0.933783136456522,0.9085728702357045,0.9049627211528968,0.9034409503970281,0.01897951456884476
264,1,0.4694389685518287,0.5558218523133027,0.5505493569215268,0.6199947810257173,0.5725970844859043,0.5943670238865607,0.5719412284964649,0.6121790630260593,0.6015033834464868,0.6004553771204795,0.5861683631421011,0.6036105770468926,0.6194135098717937,0.5841211892603158,0.5809102235001996,0.5332712050483139,0.6436531462267205,0.634246733322547,0.5922951057497443,0.5491786907112857,0.5837858431577122,0.03852073677341793
265,1,0.5673720722827866,0.386415232403099,0.6312545756725723,0.5886439326427414,0.5002561460677839,0.5236831897884844,0.5325816852230606,0.5233286056133325,0.5029665805069496,0.5712562926325461,0.6358440208617494,0.5938665393831665,0.6378382042360019,0.46754518468050577,0.5149214470789281,0.5974838804825319,0.48338894494831386,0.4378094197280621,0.5026495757726042,0.5518789835875129,0.5375492256796366,0.06537015371574423
266,1,0.5212276217183439,0.4819487798436116,0.45753712459318757,0.5083647388585399,0.4827214522669582,0.5393379351498468,0.6209373423602597,0.5650221351074576,0.5747931530623762,0.520810544558689,0.5481025051823615,0.5333809029139462,0.5067333468259483,0.5501189124216177,0.611363079470718,0.5114785533334911,0.5116498567838091,0.6523571559634507,0.5456301796679585,0.5244964454998293,0.5384005882791201,0.04713477334445152
267,1,0.6178521222463964,0.6098210855463363,0.6238287234877156,0.6614351731887246,0.592372666587866,0.6018035816578847,0.6086759375214584,0.5672528555393732,0.6024018329722338,0.6156190669767554,0.564818074226086,0.5835211103391926,0.6020984692693967,0.6299779384385059,0.6398535501772804,0.5568168156773787,0.5597447499639523,0.709447090299214,0.6088720306339047,0.6241917682481949,0.6090202321498925,0.03515490690267831
268,1,0.8665352583330824,0.9004187375807126,0.8624606171869819,0.8680190537299698,0.8669434086685887,0.8826664035946781,0.8740650414209118,0.8643571868091017,0.9058002923823268,0.8423346136273766,0.8762113023467503,0.8583682021090351,0.867644019417871,0.8588825930449988,0.8364422268063824,0.8715388994961878,0.8822787264036636,0.8836646515614586,0.8342101253003136,0.8797243958674948,0.8691282877843942,0.01787811702049251
269,1,0.8286996834656244,0.8337098447746827,0.7973585169764844,0.8110587004571677,0.816129424382461,0.8335332171964287,0.8203518015818333,0.7958654488860304,0.7711484889408393,0.8536845129553986,0.8252612459607092,0.8194393664931844,0.80066423550649,0.8191976360992449,0.8288150443376856,0.7665998489637457,0.8353758149936369,0.8162539746800892,0.8365034436942791,0.7988974877337008,0.8154273869039859,0.02126007774027373
270,1,0.9436981177605231,0.9249748030368306,0.9436643427032606,0.933537619299969,0.9350974889272353,0.9421645770452249,0.9241081378788136,0.9303543678049182,0.9314420595142027,0.9309755223367568,0.9303650370526678,0.9343988774904065,0.9177398640049859,0.9367384841787398,0.9296556317621759,0.9513385298118668,0.9355001964976715,0.930736959844244,0.9426866808129156,0.9454985611330906,0.934733792944825,0.007994941270605575
271,1,0.2590604743364232,0.25401549585064853,0.21400074797380517,0.243795812101709,0.2383377242121287,0.28317129498617194,0.20508128609553442,0.2560771750165539,0.23566822137627338,0.2750702853685147,0.2467707444713974,0.24695630758317966,0.25157648573624564,0.23264122047009353,0.2754972619206654,0.25484158096307896,0.19595463360144086,0.23693565146056256,0.2783413310055072,0.23878355807181392,0.24612886463008737,0.022666606064573484
